html,is_article
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/mobiles/oneplus-ace-3-pro-with-24gb-ram-snapdragon-8-gen-3-launch-soon-know-specifications-news-4786529#pfrom=home-ndtv_tech"">OnePlus Ace 3 Pro जल्द देगा 24GB RAM, Snapdragon 8 Gen 3 प्रोसेसर के साथ दस्तक!</a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/tablets/xiaomi-pad-7-pro-battery-size-charging-speed-revealed-ahead-of-launch-news-4785061#pfrom=home-ndtv_tech"">Xiaomi Pad 7 Pro के बैटरी साइज, चार्जिंग स्पीड का खुलासा, जानें सबकुछ</a>",1
"<a href=""https://hindi.gadgets360.com/#pfrom=home-tech"">More Tech News in Hindi </a>",0
"<a href=""https://www.gadgets360.com/mobiles/reviews/oneplus-open-first-impressions-foldable-price-specifications-india-4496094#pfrom=home-ndtv_techreviews""><img alt=""OnePlus Open First Impressions: It's Finally Here!"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/OnePlus_Open_main_small_ndtv_1697710825624.jpg?downsize=260:195"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""OnePlus Open First Impressions: It's Finally Here!""/></a>",1
"<a class=""item-title"" href=""https://www.gadgets360.com/mobiles/reviews/oneplus-open-first-impressions-foldable-price-specifications-india-4496094#pfrom=home-ndtv_techreviews"">OnePlus Open First Impressions: It's Finally Here!</a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/mobiles/reviews/oppo-find-n3-flip-first-impressions-price-in-india-4475178#pfrom=home-ndtv_techreviews"">Oppo Find N3 Flip First Impressions: Better Than Samsung and Motorola?</a>",1
"<a href=""https://www.gadgets360.com/mobiles/reviews/oppo-find-n3-flip-first-impressions-price-in-india-4475178#pfrom=home-ndtv_techreviews""><img alt=""Oppo Find N3 Flip First Impressions: Better Than Samsung and Motorola?"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/oppo_find_n3_flip_THUMB_gadgets360_1697114864328.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Oppo Find N3 Flip First Impressions: Better Than Samsung and Motorola?""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/wearables/reviews/apple-watch-series-9-review-price-in-india-colours-double-tap-4485640#pfrom=home-ndtv_techreviews"">Apple Watch Series 9: What's New?</a>",0
"<a href=""https://www.gadgets360.com/wearables/reviews/apple-watch-series-9-review-price-in-india-colours-double-tap-4485640#pfrom=home-ndtv_techreviews""><img alt=""Apple Watch Series 9: What's New?"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/Apple_Watch_Series_9_main_small_ndtv_1697454133595.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Apple Watch Series 9: What's New?""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/mobiles/reviews/google-pixel-8-and-pixel-8-pro-first-impressions-price-in-india-flipkart-4471814#pfrom=home-ndtv_techreviews"">Google Pixel 8 and Pixel 8 Pro First Impressions: Going Big on AI</a>",1
"<a href=""https://www.gadgets360.com/mobiles/reviews/google-pixel-8-and-pixel-8-pro-first-impressions-price-in-india-flipkart-4471814#pfrom=home-ndtv_techreviews""><img alt=""Google Pixel 8 and Pixel 8 Pro First Impressions: Going Big on AI"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/Google_Pixel8_Pixel8Pro_main_small_ndtv_1697030061846.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Google Pixel 8 and Pixel 8 Pro First Impressions: Going Big on AI""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/wearables/reviews/samsung-galaxy-watch-6-classic-lte-review-price-in-india-4371591#pfrom=home-ndtv_techreviews"">Samsung Galaxy Watch 6 and Watch 6 Classic: Notable Upgrades</a>",1
"<a href=""https://www.gadgets360.com/wearables/reviews/samsung-galaxy-watch-6-classic-lte-review-price-in-india-4371591#pfrom=home-ndtv_techreviews""><img alt=""Samsung Galaxy Watch 6 and Watch 6 Classic: Notable Upgrades"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/Samsung_Galaxy_Watch_6_Series_main_small_ndtv_1694170804711.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Samsung Galaxy Watch 6 and Watch 6 Classic: Notable Upgrades""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/mobiles/reviews/oppo-reno-10-pro-5g-review-india-price-vs-oneplus-11r-nord-3-iqoo-neo-7-flipkart-amazon-4240756#pfrom=home-ndtv_techreviews"">Oppo Reno 10 Pro 5G: Many Hits, but a Few Misses</a>",0
"<a href=""https://www.gadgets360.com/mobiles/reviews/oppo-reno-10-pro-5g-review-india-price-vs-oneplus-11r-nord-3-iqoo-neo-7-flipkart-amazon-4240756#pfrom=home-ndtv_techreviews""><img alt=""Oppo Reno 10 Pro 5G: Many Hits, but a Few Misses"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/Oppo_Reno_10_Pro_1_1690351780189.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Oppo Reno 10 Pro 5G: Many Hits, but a Few Misses""/></a>",0
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/laptops/reviews/dell-inspiron-16-2-in-1-review-convertible-windows-laptop-7630-price-in-india-4245664#pfrom=home-ndtv_techreviews"">Dell Inspiron 16 2-in-1: Keeping It Classy</a>",0
"<a href=""https://www.gadgets360.com/laptops/reviews/dell-inspiron-16-2-in-1-review-convertible-windows-laptop-7630-price-in-india-4245664#pfrom=home-ndtv_techreviews""><img alt=""Dell Inspiron 16 2-in-1: Keeping It Classy"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/dell_inspiron_16_2in1_THUMB_gadgets360_1690465984542.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Dell Inspiron 16 2-in-1: Keeping It Classy""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/mobiles/reviews/oppo-reno-10-pro-plus-5g-review-price-in-india-specs-flipkart-4199726#pfrom=home-ndtv_techreviews"">Oppo Reno 10 Pro+ 5G: Meets Expectations, and a Bit More</a>",1
"<a href=""https://www.gadgets360.com/mobiles/reviews/oppo-reno-10-pro-plus-5g-review-price-in-india-specs-flipkart-4199726#pfrom=home-ndtv_techreviews""><img alt=""Oppo Reno 10 Pro+ 5G: Meets Expectations, and a Bit More"" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/Oppo_Reno_10_Pro_Plus_5G_main_small_ndtv_1689145182479.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Oppo Reno 10 Pro+ 5G: Meets Expectations, and a Bit More""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/laptops/reviews/macbook-air-15-inch-price-in-india-review-m2-2023-apple-4179017#pfrom=home-ndtv_techreviews"">Apple MacBook Air 15 (M2, 2023)  </a>",0
"<a href=""https://www.gadgets360.com/laptops/reviews/macbook-air-15-inch-price-in-india-review-m2-2023-apple-4179017#pfrom=home-ndtv_techreviews""><img alt=""Apple MacBook Air 15 (M2, 2023)  "" border=""0"" class=""imgbrd lazy"" data-original=""https://i.gadgets360cdn.com/large/apple_macbook_air_15_review_small_1688539582922.jpg?downsize=85:64"" src=""https://drop.ndtv.com/images/placeholder-small.svg"" title=""Apple MacBook Air 15 (M2, 2023)  ""/></a>",1
"<a href=""https://www.gadgets360.com/reviews"">More Reviews</a>",0
"<a href=""https://hindi.gadgets360.com/mobiles/honor-90-5g-price-cut-rs-31999-honor-days-sale-limited-offer-amazon-news-4804349#pfrom=home-ndtv_techhindi""><img alt=""200 मेगापिक्सल कैमरा वाला Honor 90 5G सेल में मिल 6 हजार रुपये सस्ता"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/m1l8a9qg_honor-90-5g_625x300_05_January_24.jpg?im=FaceCrop,algorithm=dnn,width=260,height=195&amp;w=260"" title=""200 मेगापिक्सल कैमरा वाला Honor 90 5G सेल में मिल 6 हजार रुपये सस्ता""/></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://hindi.gadgets360.com/mobiles/honor-90-5g-price-cut-rs-31999-honor-days-sale-limited-offer-amazon-news-4804349#pfrom=home-ndtv_techhindi"">200 मेगापिक्सल कैमरा वाला Honor 90 5G सेल में मिल 6 हजार रुपये सस्ता</a>",0
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/mobiles/honor-x50-gt-price-cny-2100-launched-with-16gb-ram-5800-mah-battery-oled-display-specifications-more-news-4803258#pfrom=home-ndtv_techhindi"">Honor X50 GT लॉन्च हुआ 16GB रैम, 5800mAh बैटरी, OLED डिस्प्ले के साथ</a>",1
"<a href=""https://hindi.gadgets360.com/mobiles/honor-x50-gt-price-cny-2100-launched-with-16gb-ram-5800-mah-battery-oled-display-specifications-more-news-4803258#pfrom=home-ndtv_techhindi""><img alt=""Honor X50 GT लॉन्च हुआ 16GB रैम, 5800mAh बैटरी, OLED डिस्प्ले के साथ"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/dn2grg68_honor-x50-gt-_625x300_05_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Honor X50 GT लॉन्च हुआ 16GB रैम, 5800mAh बैटरी, OLED डिस्प्ले के साथ""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/mobiles/realme-12-pro-render-leaked-with-50mp-triple-camera-5000mah-battery-launch-january-end-more-details-news-4803542#pfrom=home-ndtv_techhindi"">Realme 12 Pro होगा 50MP ट्रिपल कैमरा, 5000mAh बैटरी के साथ लॉन्च!</a>",1
"<a href=""https://hindi.gadgets360.com/mobiles/realme-12-pro-render-leaked-with-50mp-triple-camera-5000mah-battery-launch-january-end-more-details-news-4803542#pfrom=home-ndtv_techhindi""><img alt=""Realme 12 Pro होगा 50MP ट्रिपल कैमरा, 5000mAh बैटरी के साथ लॉन्च!"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/realme_11_pro_plus_1686985002341.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Realme 12 Pro होगा 50MP ट्रिपल कैमरा, 5000mAh बैटरी के साथ लॉन्च!""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/mobiles/poco-x6-5g-may-get-triple-rear-camera-unit-launch-on-11-january-news-4799646#pfrom=home-ndtv_techhindi"">Poco X6 5G में मिल सकती ट्रिपल रियर कैमरा यूनिट, 11 जनवरी को होगा लॉन्च</a>",1
"<a href=""https://hindi.gadgets360.com/mobiles/poco-x6-5g-may-get-triple-rear-camera-unit-launch-on-11-january-news-4799646#pfrom=home-ndtv_techhindi""><img alt=""Poco X6 5G में मिल सकती ट्रिपल रियर कैमरा यूनिट, 11 जनवरी को होगा लॉन्च"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/poco_x5_1686298959168.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Poco X6 5G में मिल सकती ट्रिपल रियर कैमरा यूनिट, 11 जनवरी को होगा लॉन्च""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/mobiles/oneplus-ace-3-price-starts-2599-yuan-launched-in-china-with-16gb-ram-50mp-camera-5500mah-battery-news-4799124#pfrom=home-ndtv_techhindi"">OnePlus Ace 3 फोन 5500mAh बैटरी, 50MP कैमरा, 16GB रैम के साथ लॉन्‍च</a>",1
"<a href=""https://hindi.gadgets360.com/mobiles/oneplus-ace-3-price-starts-2599-yuan-launched-in-china-with-16gb-ram-50mp-camera-5500mah-battery-news-4799124#pfrom=home-ndtv_techhindi""><img alt=""OnePlus Ace 3 फोन 5500mAh बैटरी, 50MP कैमरा, 16GB रैम के साथ लॉन्‍च"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/cnrsaim_large_625x300_04_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""OnePlus Ace 3 फोन 5500mAh बैटरी, 50MP कैमरा, 16GB रैम के साथ लॉन्‍च""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/mobiles/redmi-note-13-5g-note-13-pro-5g-note-13-pro-5g-launched-know-price-specifications-news-4798630#pfrom=home-ndtv_techhindi"">Redmi Note 13 5G, Note 13 Pro 5G और Note 13 Pro+ 5G भारत में लॉन्च, जानें</a>",1
"<a href=""https://hindi.gadgets360.com/mobiles/redmi-note-13-5g-note-13-pro-5g-note-13-pro-5g-launched-know-price-specifications-news-4798630#pfrom=home-ndtv_techhindi""><img alt=""Redmi Note 13 5G, Note 13 Pro 5G और Note 13 Pro+ 5G भारत में लॉन्च, जानें"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/7pu34po8_redmi-note-13-pro-5g_625x300_04_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Redmi Note 13 5G, Note 13 Pro 5G और Note 13 Pro+ 5G भारत में लॉन्च, जानें""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/wearable/oneplus-buds-3-european-price-leak-know-specifications-before-launch-news-4791501#pfrom=home-ndtv_techhindi"">OnePlus Buds 3 की कीमत का खुलासा, लॉन्च से पहले जानें स्पेसिफिकेशंस</a>",1
"<a href=""https://hindi.gadgets360.com/wearable/oneplus-buds-3-european-price-leak-know-specifications-before-launch-news-4791501#pfrom=home-ndtv_techhindi""><img alt=""OnePlus Buds 3 की कीमत का खुलासा, लॉन्च से पहले जानें स्पेसिफिकेशंस"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/1l7vchag_oneplus-buds-pro-2-_625x300_03_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""OnePlus Buds 3 की कीमत का खुलासा, लॉन्च से पहले जानें स्पेसिफिकेशंस""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/mobiles/poco-m6-pro-4g-to-globally-launch-on-11-january-know-price-specifications-news-4791227#pfrom=home-ndtv_techhindi"">Poco M6 Pro 4G देगा 11 जनवरी को दस्तक, जानें कीमत और स्पेसिफिकेशंस</a>",1
"<a href=""https://hindi.gadgets360.com/mobiles/poco-m6-pro-4g-to-globally-launch-on-11-january-know-price-specifications-news-4791227#pfrom=home-ndtv_techhindi""><img alt=""Poco M6 Pro 4G देगा 11 जनवरी को दस्तक, जानें कीमत और स्पेसिफिकेशंस"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/0pu7vnc_poco-m6-pro-5g_625x300_03_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Poco M6 Pro 4G देगा 11 जनवरी को दस्तक, जानें कीमत और स्पेसिफिकेशंस""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hindi.gadgets360.com/telecom/jio-cheapest-365-days-plan-2024-with-730-gb-data-unlimited-5g-calling-prime-video-ott-beat-airtel-vi-bsnl-news-4790838#pfrom=home-ndtv_techhindi"">Jio लाई 365 दिनों तक 730GB डेटा, कॉलिंग, Prime Video वाला धांसू प्लान!</a>",1
"<a href=""https://hindi.gadgets360.com/telecom/jio-cheapest-365-days-plan-2024-with-730-gb-data-unlimited-5g-calling-prime-video-ott-beat-airtel-vi-bsnl-news-4790838#pfrom=home-ndtv_techhindi""><img alt=""Jio लाई 365 दिनों तक 730GB डेटा, कॉलिंग, Prime Video वाला धांसू प्लान!"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/reliance_jio_facebook_logo_1645092262339.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Jio लाई 365 दिनों तक 730GB डेटा, कॉलिंग, Prime Video वाला धांसू प्लान!""/></a>",1
"<a href=""https://hindi.gadgets360.com/#pfrom=home-tech"">More Tech News in Hindi</a>",0
"<a href=""https://www.whosthat360.com/fashion/exclusive-over-time-i-have-learned-to-deal-with-online-scrutiny-says-nagma-mirajkar-4797928#pfrom=home-ndtv_tech""><img alt=""Exclusive: Over Time I Have Learned To Deal With Online Scrutiny, Says Nagma Mirajkar"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/ondbu3p8_exclusive-over-time-i-have-learned-to-deal-with-online-scrutiny-says-nagma-mirajkar_625x300_04_January_24.jpg?im=FaceCrop,algorithm=dnn,width=260,height=195&amp;w=260"" title=""Exclusive: Over Time I Have Learned To Deal With Online Scrutiny, Says Nagma Mirajkar""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.whosthat360.com/fashion/exclusive-over-time-i-have-learned-to-deal-with-online-scrutiny-says-nagma-mirajkar-4797928#pfrom=home-ndtv_tech"">Exclusive: Over Time I Have Learned To Deal With Online Scrutiny, Says Nagma Mirajkar</a>",1
"<a class=""lst_itm-ttl"" href=""https://www.whosthat360.com/fitness-and-health/discover-the-wonders-of-avarampoo-tea-with-lavanya-manokar-4797878#pfrom=home-ndtv_tech"">Discover the Wonders of Avarampoo Tea with Lavanya Manokar</a>",1
"<a href=""https://www.whosthat360.com/fitness-and-health/discover-the-wonders-of-avarampoo-tea-with-lavanya-manokar-4797878#pfrom=home-ndtv_tech""><img alt=""Discover the Wonders of Avarampoo Tea with Lavanya Manokar"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/oep0edv_discover-the-wonders-of-avarampoo-tea-with-lavanya-manokar_625x300_04_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Discover the Wonders of Avarampoo Tea with Lavanya Manokar""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.whosthat360.com/news/sebin-cyriac-the-fisherman-who-turned-early-retirement-into-a-passion-pursuing-journey-4799229#pfrom=home-ndtv_tech"">Sebin Cyriac: The Fisherman Who Turned Early Retirement into a Passion-Pursuing Journey</a>",1
"<a href=""https://www.whosthat360.com/news/sebin-cyriac-the-fisherman-who-turned-early-retirement-into-a-passion-pursuing-journey-4799229#pfrom=home-ndtv_tech""><img alt=""Sebin Cyriac: The Fisherman Who Turned Early Retirement into a Passion-Pursuing Journey"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/avcpcdno_sebin-cyriac-the-fisherman-who-turned-early-retirement-into-a-passionpursuing-journey_625x300_04_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Sebin Cyriac: The Fisherman Who Turned Early Retirement into a Passion-Pursuing Journey""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.whosthat360.com/finance/sakchi-jain-highlights-two-major-changes-in-financial-transactions-by-rbi-4799308#pfrom=home-ndtv_tech"">Sakchi Jain Highlights Two Major Changes in Financial Transactions by RBI</a>",1
"<a href=""https://www.whosthat360.com/finance/sakchi-jain-highlights-two-major-changes-in-financial-transactions-by-rbi-4799308#pfrom=home-ndtv_tech""><img alt=""Sakchi Jain Highlights Two Major Changes in Financial Transactions by RBI"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/clsagrl8_sakchi-jain-highlights-two-major-changes-in-financial-transactions-by-rbi_625x300_04_January_24.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Sakchi Jain Highlights Two Major Changes in Financial Transactions by RBI""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hotdeals360.com/beauty/best-hard-water-softener-shower-filters-to-healthy-skin-and-hair-4421585#pfrom=home-ndtv_tech"">Best Hard Water Softener Shower Filters To Healthy Skin And Hair</a>",1
"<a href=""https://hotdeals360.com/beauty/best-hard-water-softener-shower-filters-to-healthy-skin-and-hair-4421585#pfrom=home-ndtv_tech""><img alt=""Best Hard Water Softener Shower Filters To Healthy Skin And Hair"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/Best-Hard-Water-Softener-Shower-Filters-To-Healthy-Skin-And-Hair-1695634726874.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Best Hard Water Softener Shower Filters To Healthy Skin And Hair""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hotdeals360.com/mobile-apps/youtube-tiktok-under-eu-scanner-deadline-given-over-child-protection-measures-4563018#pfrom=home-ndtv_tech"">YouTube, TikTok under EU scanner, deadline given over child protection</a>",1
"<a href=""https://hotdeals360.com/mobile-apps/youtube-tiktok-under-eu-scanner-deadline-given-over-child-protection-measures-4563018#pfrom=home-ndtv_tech""><img alt=""YouTube, TikTok under EU scanner, deadline given over child protection"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/Google-Play-Music-to-YouTube-Music-1589784902622.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""YouTube, TikTok under EU scanner, deadline given over child protection""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hotdeals360.com/entertainment/enthusiastic-fans-anticipate-the-return-team-khichdi-2-teases-excitement-for-the-highly-awaited-sequel-4569804#pfrom=home-ndtv_tech"">Team 'Khichdi 2' Teases Excitement for the Highly-Awaited Sequel</a>",1
"<a href=""https://hotdeals360.com/entertainment/enthusiastic-fans-anticipate-the-return-team-khichdi-2-teases-excitement-for-the-highly-awaited-sequel-4569804#pfrom=home-ndtv_tech""><img alt=""Team 'Khichdi 2' Teases Excitement for the Highly-Awaited Sequel"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/Khichdi-2-1698857777172.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Team 'Khichdi 2' Teases Excitement for the Highly-Awaited Sequel""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hotdeals360.com/fashion/best-bathrobes-for-men-a-quintessential-piece-of-loungewear-4421509#pfrom=home-ndtv_tech"">Best Bathrobes For Men: A Quintessential Piece of Loungewear</a>",1
"<a href=""https://hotdeals360.com/fashion/best-bathrobes-for-men-a-quintessential-piece-of-loungewear-4421509#pfrom=home-ndtv_tech""><img alt=""Best Bathrobes For Men: A Quintessential Piece of Loungewear"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/Bathrobes-for-men-1695633298849.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Best Bathrobes For Men: A Quintessential Piece of Loungewear""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://hotdeals360.com/entertainment/horror-web-series-the-village-release-date-out-now-set-to-premiere-exclusively-on-prime-video-4562264#pfrom=home-ndtv_tech"">Horror web series 'The Village' release date out now</a>",1
"<a href=""https://hotdeals360.com/entertainment/horror-web-series-the-village-release-date-out-now-set-to-premiere-exclusively-on-prime-video-4562264#pfrom=home-ndtv_tech""><img alt=""Horror web series 'The Village' release date out now"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/The-Village-1699549298030.jpg?im=FaceCrop,algorithm=dnn,width=85,height=64&amp;w=85"" title=""Horror web series 'The Village' release date out now""/></a>",1
"<a href=""https://hotdeals360.com/#pfrom=home-tech"">More Deals</a>",0
"<a href=""https://www.gadgets360.com/mobiles/phone-finder""><span>Popular Mobiles</span> </a>",0
"<a href=""https://www.gadgets360.com/redmi-note-13-price-in-india-121360"">Redmi Note 13 5G</a>",0
"<a href=""https://www.gadgets360.com/redmi-note-13-price-in-india-121360""><img alt=""Redmi Note 13 5G"" src=""https://i.gadgets360cdn.com/products/small/note13redmi-240x180-1695377676.png"" title=""Redmi Note 13 5G""/></a>",1
"<a href=""https://www.gadgets360.com/redmi-note-13-pro-price-in-india-121359"">Redmi Note 13 Pro 5G</a>",0
"<a href=""https://www.gadgets360.com/redmi-note-13-pro-price-in-india-121359""><img alt=""Redmi Note 13 Pro 5G"" src=""https://i.gadgets360cdn.com/products/small/redminote13pro-240x180-1695378560.png"" title=""Redmi Note 13 Pro 5G""/></a>",1
"<a href=""https://www.gadgets360.com/redmi-note-13-pro-plus-price-in-india-121519"">Redmi Note 13 Pro+ 5G</a>",0
"<a href=""https://www.gadgets360.com/redmi-note-13-pro-plus-price-in-india-121519""><img alt=""Redmi Note 13 Pro+ 5G"" src=""https://i.gadgets360cdn.com/products/small/not13proplus-240x180-1695379703.png"" title=""Redmi Note 13 Pro+ 5G""/></a>",1
"<a href=""https://www.gadgets360.com/redmi-13c-price-in-india-122434"">Redmi 13C</a>",0
"<a href=""https://www.gadgets360.com/redmi-13c-price-in-india-122434""><img alt=""Redmi 13C"" src=""https://i.gadgets360cdn.com/products/small/redmi-13c-240x180-1702621045.jpg"" title=""Redmi 13C""/></a>",1
"<a href=""https://www.gadgets360.com/itel-a70-price-in-india-123410"">Itel A70</a>",0
"<a href=""https://www.gadgets360.com/itel-a70-price-in-india-123410""><img alt=""Itel A70"" src=""https://assets.gadgets360cdn.com/content/assets/icons/default_mobile_icon.jpg"" title=""Itel A70""/></a>",1
"<a href=""https://www.gadgets360.com/redmi-13c-5g-price-in-india-122978"">Redmi 13C 5G</a>",0
"<a href=""https://www.gadgets360.com/redmi-13c-5g-price-in-india-122978""><img alt=""Redmi 13C 5G"" src=""https://i.gadgets360cdn.com/products/small/redmi-13c-5g-xiaomi-db-240x180-1702024564.jpg"" title=""Redmi 13C 5G""/></a>",1
"<a href=""https://www.gadgets360.com/oneplus-nord-ce-3-5g-price-in-india-119020"">OnePlus Nord CE 3 5G</a>",0
"<a href=""https://www.gadgets360.com/oneplus-nord-ce-3-5g-price-in-india-119020""><img alt=""OnePlus Nord CE 3 5G"" src=""https://i.gadgets360cdn.com/products/small/oneplus-nord-ce-3-240x180-1690863911.jpg"" title=""OnePlus Nord CE 3 5G""/></a>",1
"<a href=""https://www.gadgets360.com/laptops/all-brands""><span> Popular Laptops</span></a>",0
"<a href=""https://www.gadgets360.com/dell-inspiron-14-5410-price-in-india-101315"">Dell Inspiron 14 (5410)</a>",0
"<a href=""https://www.gadgets360.com/lenovo-ideapad-slim-3-2021-82h801cwin-price-in-india-103820"">Lenovo IdeaPad Slim 3 (2021) 82H801CWIN</a>",0
"<a href=""https://www.gadgets360.com/acer-aspire-7-2021-price-in-india-100433"">Acer Aspire 7 (2021)</a>",0
"<a href=""https://www.gadgets360.com/hp-15s-15s-eq2143au-price-in-india-114727"">HP 15s (15s-Eq2143au)</a>",0
"<a href=""https://www.gadgets360.com/dell-latitude-5490-8380"">Dell Latitude 5490</a>",0
"<a href=""https://www.ndtv.com/entertainment#pfrom=home-ndtv_movies""><span>Movies</span></a>",0
"<a href=""https://movies.ndtv.com/hindi"">Hindi</a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/entertainment/alia-bhatt-with-mom-in-law-neetu-kapoor-and-dad-mahesh-bhatt-meet-ranbir-kapoors-cheer-squad-at-animal-success-bash-4815235#pfrom=home-ndtv_movies"">Alia With Neetu And Mahesh - Meet Ranbir's Cheer Squad At <i>Animal</i> Success Bash</a>",1
