html,is_article
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67889403""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Trump supporter on day of riot"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The day that still divides America, three years on<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">To Trump, the Capitol riot was a ""beautiful day"". Biden cites it to emphasise Trump's threat.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">1 day ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">US &amp; Canada</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-asia-india-67871797""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Aditya-L1 lifted off from the launch pad at Sriharikota on 2nd September"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">India's Sun mission reaches final destination<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">Aditya-L1 has been travelling towards the Sun for more than four months since launch on 2 September.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">11 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">India</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-67884785""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""People holding phones"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Young Britons exposed to online radicalisation following Hamas attack<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">There has been a 12-fold increase in hateful social media content being referred to specialist police officers.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">UK</span></a>",1
"<section class=""sc-86aa332-1 iOkyKB"" data-analytics-group=""true"" data-analytics_group_item_count=""10"" data-analytics_group_name=""Most watched"" data-analytics_group_position=""6"" data-analytics_group_type=""illinois-10"" data-testid=""illinois-section-outer-10""><hr class=""sc-e4e102ad-0 hiQReG"" data-testid=""illinois-line""/><h2 class=""sc-e4e102ad-2 fFJFOc"" data-testid=""illinois-title"">Most watched</h2><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67900834""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">1<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">'Trip from hell': Inside plane after part falls off mid-flight<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67900951""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">2<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Listen: Alaska flight's distress call to air traffic control<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-67888641""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">3<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Watch: Man builds his own flood wall around home<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67879499""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">4<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Man leaps over US courtroom bench to attack judge<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-65432059""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">5<!-- --></span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">BBC World Service<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-europe-67880990""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">6<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Drivers stranded for 24 hours in deep Sweden snow<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-asia-67892125""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">7<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Video shows buildings swept away by Japan landslide<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-england-hereford-worcester-67886713""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">8<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Pub owner enjoys pint in waist-high flood water<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-asia-67892126""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">9<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Drone footage shows aftermath of Indonesia train crash<!-- --></h2></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67890377""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">10<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Watch: Massive fire at New Jersey warehouse<!-- --></h2></a></section>",0
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67900834""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">1<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">'Trip from hell': Inside plane after part falls off mid-flight<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67900951""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">2<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Listen: Alaska flight's distress call to air traffic control<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-67888641""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">3<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Watch: Man builds his own flood wall around home<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67879499""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">4<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Man leaps over US courtroom bench to attack judge<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-65432059""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">5<!-- --></span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">BBC World Service<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-europe-67880990""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">6<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Drivers stranded for 24 hours in deep Sweden snow<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-asia-67892125""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">7<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Video shows buildings swept away by Japan landslide<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-england-hereford-worcester-67886713""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">8<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Pub owner enjoys pint in waist-high flood water<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-asia-67892126""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">9<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Drone footage shows aftermath of Indonesia train crash<!-- --></h2></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67890377""><span class=""sc-f1f2a354-1 cIQtgy"" data-testid=""card-order"">10<!-- --></span><!--$--><!--/$--><span class=""sc-70eaf3a9-4 jWzbAO"">WATCH</span><h2 class=""sc-70eaf3a9-3 fManyC"" data-testid=""card-headline"">Watch: Massive fire at New Jersey warehouse<!-- --></h2></a>",1
